ecole,auteur,date,note,contenu,url
Etablissement Ecole Nationale Superieure D Ingenieurs De Caen 3919,Keikaku,19/04/2017,2.5,"Compétence des professeurs très variable, certains sont bons mais d'autres exécrables, attention aux cours d'électronique. Projets de rénovation en cours donc les bâtiments seront neufs pour les nouveaux arrivants.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-ingenieurs-de-caen-3919.html
Etablissement Ecole Et Observatoire Des Sciences De La Terre 6173,Benoit,27/03/2024,4.0,Parcours unique en France,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-et-observatoire-des-sciences-de-la-terre-6173.html
Etablissement Ecole Et Observatoire Des Sciences De La Terre 6173,HT2240,08/02/2022,4.8,Bonne école,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-et-observatoire-des-sciences-de-la-terre-6173.html
Etablissement Ecole Et Observatoire Des Sciences De La Terre 6173,clem,19/06/2020,4.0,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-et-observatoire-des-sciences-de-la-terre-6173.html
Etablissement Ecole Et Observatoire Des Sciences De La Terre 6173,dwidee,13/12/2019,2.0,"Une école peu attentive aux besoins de ses élèves, des enseignements volontairement hors de portée des étudiants et des professeurs (très) peu motivés par leur métier.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-et-observatoire-des-sciences-de-la-terre-6173.html
Etablissement Ecole Et Observatoire Des Sciences De La Terre 6173,Esil,25/01/2019,4.3,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-et-observatoire-des-sciences-de-la-terre-6173.html
Etablissement Ecole Et Observatoire Des Sciences De La Terre 6173,Amine,16/08/2017,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-et-observatoire-des-sciences-de-la-terre-6173.html
Etablissement Ecole Et Observatoire Des Sciences De La Terre 6173,Arty,03/07/2017,3.8,Expérience moyenne,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-et-observatoire-des-sciences-de-la-terre-6173.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,PhilHeap_Overflow,18/05/2020,4.8,"La formation en informatique, avec une coloration en cybersécurité, offre de très solides bases théoriques. Contrairement aux institutions privées, la théorie est mise en avant sur la technique ce qui peut frustrer certains étudiants. Cependant, si l'étudiant fait l'effort de consolider lui même sa base technique (plateformes en lignes, CTF, etc...), il aura un profil extrêmement recherché et de nombreuses perspectives professionnelles.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,julienpo,27/03/2020,5.0,Très bonne école une formation riche et interessante. J'ai eu une bonne ouverture,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,robertine,12/01/2020,3.8,"Super ambiance, c'est chill je recommande",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,poncho,04/06/2019,5.0,J'ai réalisé une thèse à l'issue de cette école. J'ai été surpris de constater que le niveau que j'avais à la sortie de l'école était supérieur à ceux d'écoles très réputées comme L'ENS ou Centrale dans tous les domaines pratiques... Bon choix donc!,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,Raja,09/04/2019,4.5,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,chloe223,07/12/2018,4.8,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,JJ,05/12/2018,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,Bien,29/07/2018,5.0,Très bien. Les cours sont intéressants (surtout à partir du cycle ingénieur).,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,rthatcher,12/07/2018,4.0,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,CB,03/04/2018,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,amr,14/03/2018,4.8,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,ø,20/02/2018,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,Jac,13/02/2018,3.5,Low education level.,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,loganv01,08/01/2018,5.0,Super école !,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,szy,28/11/2017,1.8,Très mauvaise expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,Cybo,13/10/2017,1.0,L'accueil dans cette école a été excécrable en tout cas pour le site de Blois,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,MachNeit,21/08/2017,5.0,Parfait,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Institut National Des Sciences Appliquees Centre Val De Loire Blois,Croguen,17/01/2017,4.3,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html
Etablissement Institut Galilee 7871,Samy,10/08/2022,4.3,"Diplômé d'une maitrise en Informatique de l'USPN, j'ai décidé de continuer mon cursus dans un autre établissement, mais je garde un excellent souvenir de cette université. Certes, des défauts subsistent, communs à bien des facultés : les salles de TP ne sont parfois pas équipées pour accueillir tous les étudiants, par exemple.Mais l'enseignement dispensé y est de qualité, et le campus est extrêmement chaleureux, l'ambiance qui y règne est conviviale.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-galilee-7871.html
Etablissement Institut Galilee 7871,zeuus,26/08/2020,5.0,excellente formation,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-galilee-7871.html
Etablissement Institut Galilee 7871,bouzekriw,23/08/2020,5.0,excellente formation,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-galilee-7871.html
Etablissement Institut Galilee 7871,bouzekriw,17/08/2020,5.0,excellente formation,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-galilee-7871.html
Etablissement Institut Galilee 7871,Oussama,20/09/2018,4.8,Ambiance et équipes de recherche exceptionnelles ...,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-galilee-7871.html
Etablissement Institut Galilee 7871,aaaaa_s,06/05/2018,4.5,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-galilee-7871.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Maverick,18/07/2023,1.8,"Plus de 10 000€ le master pour survoler les approches environnementales , n'avoir aucun échanges avec des vrais praticiens de terrains notamment avec des experts . C'est en faisant mon stage que j'ai vu l'ampleur du cadre réglementaire aéronautique et ses obligations pour les CAMO/CAO/pilotes....et toutes les problématiques de qualité Air cabine et aéroports. Bref .....mes parents sont furieux et moi je ferai mon doctorat dans une fac ça coutera moins cher pour le même résultat",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Maverick,18/07/2023,1.8,"franchement à plus de 8000€ le master je m'attendais à mieux . Aucune approche transversale des enjeux environnementaux en secteur aéronautique, les enseignants n'ont aucune pratique de terrain ou très peu, rien sur le cadre réglementaire aéronautique qu'on découvre en stage quand on a la chance comme moi de l'avoir fait auprès d'un cabinet d'expertise aéronautique (un vrai référencé auprés des cours d'appel)",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Anonyme,22/11/2022,4.8,Super école les professeurs super sympa l’intégration élève professeur super sympa,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Haroun Aero,10/07/2020,5.0,J'aime cette école,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Sarah LAZRI,30/06/2020,5.0,"Excellente école , ils proposent les meilleures formations, les professeurs sont disponibles, à l'écoute et surtout motivant s-mention spéciale  à Monsieur CHAUVIN- l'infrastructure est au top, tout comme la structure pédagogique !",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,dww,26/05/2020,4.5,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Koll5,12/02/2020,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Tibo34,24/09/2018,5.0,"Super École qui jouit d'une excellente réputation  (très méritée). Le corps enseignant est au top, le BDE également.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,koll5,01/03/2018,4.8,"Top école pour l'aéronautique. L'enseignement est basé sur tous ce qui concerne l'avion allant des moteurs, de l'aérodynamique à l'informatique(système embarqué).",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
Etablissement Ecole Nationale De L Aviation Civile 4440,Rahem rafik,16/01/2018,1.3,Svp les conditions d'inscription pour les étudiants algériens,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-de-l-aviation-civile-4440.html
